t_s,h_m,V_mps,theta_rad,phi_rad,psi_rad,p_radps,q_radps,r_radps,ail_norm,ele_norm,rud_norm,thr_norm
13.804,95.9549664590728,20.155038728240488,-0.018217982702736456,-0.03887258552893715,0.0615937219526726,-0.00028970796786186086,0.0029133978266931886,-0.018390982048984508,0.0,0.0758,0.0,0.3792
13.808,95.95468443823285,20.15512516638523,-0.01820918409412218,-0.03887239709560166,0.0615197484366038,-0.00028969960041335134,0.002917138113362451,-0.018390813926187157,0.0,0.0758,0.0,0.3792
13.812000000000001,95.9544031293316,20.155211063666346,-0.01820037049555929,-0.038872209282007054,0.061445775024619675,-0.0002896912506610203,0.002920855632181844,-0.018390646597913802,0.0,0.0758,0.0,0.3792
13.816,95.9541225380464,20.155296420727502,-0.01819154199822005,-0.03887202208933452,0.06137180171709833,-0.0002896829186262141,0.0029245504100162377,-0.01839048006409481,0.0,0.0758,0.0,0.3792
13.82,95.95384266097086,20.155381238214552,-0.018182698693169675,-0.03887183551875861,0.061297828514413816,-0.0002896746043342936,0.002928222473818366,-0.018390314324644996,0.0,0.0758,0.0,0.3792
13.824,95.95356350037592,20.15546551677544,-0.018173840671365467,-0.038871649571447064,0.061223855416935986,-0.0002896663078070195,0.002931871850626044,-0.01839014937948286,0.0,0.0758,0.0,0.3792
13.828,95.95328506080344,20.155549257060166,-0.01816496802365695,-0.03887146424856094,0.06114988242503064,-0.00028965802906618033,0.0029354985675660557,-0.018389985228521685,0.0,0.0758,0.0,0.3792
13.832,95.953007338847,20.155632459720877,-0.018156080840785287,-0.038871279551254585,0.06107590953905948,-0.0002896497681334398,0.002939102651852106,-0.018389821871669935,0.0,0.0758,0.0,0.3792
13.836,95.95273033904851,20.1557151254118,-0.018147179213382773,-0.038871095480675626,0.0610019367593801,-0.00028964152503671884,0.0029426841307804027,-0.01838965930881448,0.0,0.0758,0.0,0.3792
13.84,95.95245405913701,20.155797254789167,-0.018138263231972495,-0.038870912037965,0.060927964086346015,-0.00028963329979616334,0.002946243031736357,-0.018389497539856324,0.0,0.0758,0.0,0.3792
13.844,95.95217850251892,20.155878848511364,-0.018129332986968387,-0.038870729224256946,0.0608539915203067,-0.000289625092428244,0.0029497793821883817,-0.018389336564701198,0.0,0.0758,0.0,0.3792
13.848,95.95190366919422,20.15595990723879,-0.01812038856867511,-0.03887054704067905,0.06078001906160747,-0.00028961690295976005,0.0029532932096905354,-0.01838917638322344,0.0,0.0758,0.0,0.3792
13.852,95.95162956256932,20.156040431633855,-0.018111430067286376,-0.03887036548835217,0.0607060467105896,-0.00028960873141323565,0.002956784541882461,-0.018389016995302467,0.0,0.0758,0.0,0.3792
13.856,95.95135618150877,20.15612042236107,-0.01810245757288582,-0.03887018456839055,0.060632074467590384,-0.0002896005778075823,0.002960253406487768,-0.018388858400821797,0.0,0.0758,0.0,0.3792
13.86,95.95108352941897,20.156199880086923,-0.018093471175446782,-0.038870004281901745,0.06055810233294298,-0.00028959244216536593,0.0029636998313111824,-0.018388700599650584,0.0,0.0758,0.0,0.3792
13.864,95.95081160516442,20.15627880547997,-0.018084470964830963,-0.0388698246299867,0.060484130306976545,-0.00028958432450606293,0.0029671238442436185,-0.018388543591660658,0.0,0.0758,0.0,0.3792
13.868,95.95054040988063,20.156357199210714,-0.01807545703078882,-0.03886964561373962,0.06041015839001612,-0.00028957622485335023,0.002970525473255831,-0.01838838737670793,0.0,0.0758,0.0,0.3792
13.872,95.95026994583851,20.156435061951708,-0.018066429462959256,-0.03886946723424821,0.06033618658238284,-0.0002895681432249412,0.0029739047464033227,-0.018388231954658295,0.0,0.0758,0.0,0.3792
13.876,95.95000021303808,20.15651239437748,-0.018057388350868835,-0.038869289492593405,0.060262214884393685,-0.0002895600796438637,0.0029772616918236233,-0.018388077325359086,0.0,0.0758,0.0,0.3792
13.88,95.94973121375025,20.156589197164546,-0.018048333783931912,-0.03886911238984964,0.0601882432963617,-0.0002895520341314786,0.0029805963377354705,-0.018387923488656418,0.0,0.0758,0.0,0.3792
13.884,95.94946294683959,20.156665470991353,-0.018039265851449954,-0.03886893592708468,0.06011427181859595,-0.0002895440067049883,0.0029839087124404417,-0.018387770444402037,0.0,0.0758,0.0,0.3792
13.888,95.94919541571247,20.15674121653838,-0.018030184642611333,-0.03886876010535968,0.060040300451401345,-0.0002895359973851172,0.002987198844319636,-0.018387618192433855,0.0,0.0758,0.0,0.3792
13.892,95.94892862150438,20.15681643448802,-0.01802109024649129,-0.03886858492572925,0.059966329195079,-0.00028952800619645497,0.002990466761835806,-0.018387466732574423,0.0,0.0758,0.0,0.3792
13.896,95.94866256194436,20.15689112552461,-0.018011982752051167,-0.03886841038924135,0.059892358049925876,-0.0002895200331575579,0.0029937124935319136,-0.0183873160646562,0.0,0.0758,0.0,0.3792
13.9,95.94839724157431,20.156965290334433,-0.018002862248137956,-0.038868236496937394,0.05981838701623505,-0.00028951207828577957,0.002996936068030298,-0.01838716618850994,0.0,0.0758,0.0,0.3792
13.904,95.94813266380062,20.157038929605704,-0.01799372882348485,-0.03886806324985226,0.05974441609429565,-0.0002895041416016516,0.003000137514034114,-0.018387017103953383,0.0,0.0758,0.0,0.3792
13.908,95.94786882181049,20.157112044028576,-0.017984582566710323,-0.0388678906490142,0.059670445284392734,-0.00028949622312590326,0.003003316860324305,-0.018386868810798495,0.0,0.0758,0.0,0.3792
13.912,95.94760572241672,20.157184634295078,-0.01797542356631743,-0.038867718695444926,0.059596474586807446,-0.0002894883228770703,0.0030064741357586832,-0.018386721308857705,0.0,0.0758,0.0,0.3792
13.916,95.94734336675478,20.157256701099122,-0.017966251910694588,-0.038867547390159636,0.05952250400181701,-0.00028948044087949714,0.0030096093692773196,-0.018386574597923255,0.0,0.0758,0.0,0.3792
13.92,95.94708175255374,20.157328245136586,-0.017957067688113584,-0.038867376734167,0.05944853352969474,-0.00028947257714343475,0.0030127225898984177,-0.018386428677818416,0.0,0.0758,0.0,0.3792
13.924,95.94682088094906,20.157399267105166,-0.017947870986731167,-0.03886720672846907,0.05937456317070989,-0.0002894647316946284,0.0030158138267131476,-0.018386283548322287,0.0,0.0758,0.0,0.3792
13.928,95.94656075761809,20.157469767704427,-0.017938661894587354,-0.03886703737406147,0.059300592925127904,-0.0002894569045502664,0.003018883108894469,-0.01838613920923018,0.0,0.0758,0.0,0.3792
13.932,95.94630137688348,20.15753974763588,-0.017929440499605934,-0.038866868671933286,0.05922662279321026,-0.00028944909572778534,0.0030219304656919884,-0.018385995660332,0.0,0.0758,0.0,0.3792
13.936,95.94604274328712,20.157609207602796,-0.0179202068895936,-0.038866700623067074,0.0591526527752145,-0.00028944130524937236,0.003024955926428878,-0.01838585290140036,0.0,0.0758,0.0,0.3792
13.94,95.94578485909992,20.15767814831035,-0.01791096115224008,-0.03886653322843896,0.05907868287139434,-0.00028943353312945277,0.0030279595205091265,-0.01838571093222258,0.0,0.0758,0.0,0.3792
13.944,95.9455277243219,20.15774657046554,-0.017901703375117525,-0.03886636648901847,0.059004713081999505,-0.0002894257793868366,0.003030941277411424,-0.018385569752570167,0.0,0.0758,0.0,0.3792
13.948,95.94527134008852,20.157814474777197,-0.017892433645679964,-0.03886620040576875,0.05893074340727588,-0.0002894180440389973,0.0030339012266886165,-0.018385429362213022,0.0,0.0758,0.0,0.3792
13.952,95.94501570526432,20.157881861955968,-0.01788315205126376,-0.03886603497964642,0.05885677384746541,-0.000289410327103621,0.003036839397967703,-0.018385289760915614,0.0,0.0758,0.0,0.3792
13.956,95.9447608232557,20.157948732714324,-0.017873858679086918,-0.03886587021160166,0.05878280440280622,-0.0002894026285967599,0.0030397558209508675,-0.018385150948441762,0.0,0.0758,0.0,0.3792
13.96,95.94450669406267,20.15801508776652,-0.017864553616248124,-0.038865706102578154,0.05870883507353249,-0.00028939494853799923,0.0030426505254159833,-0.01838501292454135,0.0,0.0758,0.0,0.3792
